_id,TimeStamp,PART_FACT_PLAN_DATE,PART_FACT_SERIAL,PART_NAME,EQUIP_CD,EQUIP_NAME,PassOrFail,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Switch_Over_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Barrel_Temperature_7,Hopper_Temperature,Mold_Temperature_1,Mold_Temperature_2,Mold_Temperature_3,Mold_Temperature_4,Mold_Temperature_5,Mold_Temperature_6,Mold_Temperature_7,Mold_Temperature_8,Mold_Temperature_9,Mold_Temperature_10,Mold_Temperature_11,Mold_Temperature_12
5f8929a99c0189cc666ef908,2020-10-16 5:02,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.90999985,59.52000046,7.139999866,653.4099731,0,68.83000183,647.9899902,55.70000076,30.79999924,292.5,141.6000061,136.3999939,37.09999847,59.09999847,275.7000122,274.8999939,274.7999878,270.7999878,255.3999939,230.1000061,0,66.69999695,0,0,24.79999924,27.5,0,0,0,0,0,0,0,0
5f8929eb9c0189cc666efbb0,2020-10-16 5:03,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,0,68.83999634,647.9899902,55.70000076,30.70000076,292.5,141.6000061,136.3000031,36.90000153,59,276.2000122,275.2000122,274.5,270.2999878,255,230.1000061,0,67,0,0,25,27.60000038,0,0,0,0,0,0,0,0
5f8929ec9c0189cc666efbb9,2020-10-16 5:03,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,0,68.83999634,647.9899902,55.70000076,30.70000076,292.5,141.6000061,136.3000031,36.90000153,59,276.2000122,275.2000122,274.5,270.2999878,255,230.1000061,0,67,0,0,25,27.60000038,0,0,0,0,0,0,0,0
5f892a239c0189cc666efd3b,2020-10-16 5:04,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.70000076,30.79999924,292.5,141.6999969,136,36.90000153,59,276.3999939,274.7999878,275,269.3999939,255.3999939,229.6999969,0,68,0,0,25,27.60000038,0,0,0,0,0,0,0,0
5f892a249c0189cc666efd42,2020-10-16 5:04,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.70000076,30.79999924,292.5,141.6999969,136,36.90000153,59,276.3999939,274.7999878,275,269.3999939,255.3999939,229.6999969,0,68,0,0,25,27.60000038,0,0,0,0,0,0,0,0
5f892a799c0189cc666efeaf,2020-10-16 5:05,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,0,68.84999847,647.9899902,55.40000153,30.70000076,292.3999939,141.8000031,136.6999969,37,59.09999847,276.1000061,275,275.2999878,269,255.3999939,230,0,66.90000153,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892a7a9c0189cc666efeb7,2020-10-16 5:05,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,0,68.84999847,647.9899902,55.40000153,30.70000076,292.3999939,141.8000031,136.6999969,37,59.09999847,276.1000061,275,275.2999878,269,255.3999939,230,0,66.90000153,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892a9b9c0189cc666eff35,2020-10-16 5:06,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.5,30.70000076,292.3999939,141.6999969,136.8000031,37.09999847,59.09999847,276.3999939,275,275.7999878,269.1000061,254.3999939,229.8000031,0,67.80000305,0,0,24.70000076,27.60000038,0,0,0,0,0,0,0,0
5f892a9c9c0189cc666eff3f,2020-10-16 5:06,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.92000008,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.5,30.70000076,292.3999939,141.6999969,136.8000031,37.09999847,59.09999847,276.3999939,275,275.7999878,269.1000061,254.3999939,229.8000031,0,67.80000305,0,0,24.70000076,27.60000038,0,0,0,0,0,0,0,0
5f892ad89c0189cc666f01ca,2020-10-16 5:07,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.95000076,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.5,30.70000076,292.3999939,141.6999969,136.6999969,37.40000153,59.29999924,276.8999939,275.1000061,275.1000061,269.2999878,254.8999939,230,0,67.59999847,0,0,24.70000076,27.29999924,0,0,0,0,0,0,0,0
5f892ad99c0189cc666f01ce,2020-10-16 5:07,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.95000076,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.5,30.70000076,292.3999939,141.6999969,136.6999969,37.40000153,59.29999924,276.8999939,275.1000061,275.1000061,269.2999878,254.8999939,230,0,67.59999847,0,0,24.70000076,27.29999924,0,0,0,0,0,0,0,0
5f892b149c0189cc666f0436,2020-10-16 5:08,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.480000019,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.40000153,30.79999924,292.5,141.8000031,136.6000061,37.5,59.29999924,276.2999878,275.3999939,275.1000061,270.7000122,254.6000061,229.8000031,0,66.09999847,0,0,24.89999962,27.60000038,0,0,0,0,0,0,0,0
5f892b159c0189cc666f0444,2020-10-16 5:08,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.480000019,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.40000153,30.79999924,292.5,141.8000031,136.6000061,37.5,59.29999924,276.2999878,275.3999939,275.1000061,270.7000122,254.6000061,229.8000031,0,66.09999847,0,0,24.89999962,27.60000038,0,0,0,0,0,0,0,0
5f892b439c0189cc666f06d3,2020-10-16 5:09,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.46999979,16.90999985,59.56000137,7.130000114,653.4099731,0,68.86000061,647.9899902,55.40000153,30.60000038,292.5,141.8000031,136.8000031,37.70000076,59.40000153,276.1000061,274.7999878,274.5,271.6000061,254.5,229.6000061,0,67.09999847,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892b449c0189cc666f06e1,2020-10-16 5:09,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.46999979,16.90999985,59.56000137,7.130000114,653.4099731,0,68.86000061,647.9899902,55.40000153,30.60000038,292.5,141.8000031,136.8000031,37.70000076,59.40000153,276.1000061,274.7999878,274.5,271.6000061,254.5,229.6000061,0,67.09999847,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892b819c0189cc666f0a08,2020-10-16 5:10,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.46999979,16.89999962,59.58000183,7.130000114,653.4099731,0,68.83000183,647.9899902,55.40000153,30.60000038,292.5,141.6999969,136.8000031,37.5,59.29999924,276.2000122,275,275.3999939,271.7999878,255,230.1000061,0,67.5,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892b839c0189cc666f0a1a,2020-10-16 5:10,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.46999979,16.89999962,59.58000183,7.130000114,653.4099731,0,68.83000183,647.9899902,55.40000153,30.60000038,292.5,141.6999969,136.8000031,37.5,59.29999924,276.2000122,275,275.3999939,271.7999878,255,230.1000061,0,67.5,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892bc59c0189cc666f0dfc,2020-10-16 5:11,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.88999939,59.56000137,7.130000114,653.4099731,0,68.83999634,647.9899902,55.79999924,30.79999924,292.5,141.6000061,136.1000061,37.20000076,59.20000076,275.6000061,275.2000122,275.1000061,271.8999939,255.3999939,230.1999969,0,66.30000305,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892bc69c0189cc666f0e0d,2020-10-16 5:11,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.88999939,59.56000137,7.130000114,653.4099731,0,68.83999634,647.9899902,55.79999924,30.79999924,292.5,141.6000061,136.1000061,37.20000076,59.20000076,275.6000061,275.2000122,275.1000061,271.8999939,255.3999939,230.1999969,0,66.30000305,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892c0b9c0189cc666f119e,2020-10-16 5:12,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.87999916,59.52000046,7.130000114,653.4199829,0,68.83999634,647.9899902,55.70000076,30.79999924,292.5,141.6999969,135.8999939,37,59,276.3999939,275,275.7000122,271.2000122,255.3000031,230.1000061,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892c0c9c0189cc666f11ad,2020-10-16 5:12,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.87999916,59.52000046,7.130000114,653.4199829,0,68.83999634,647.9899902,55.70000076,30.79999924,292.5,141.6999969,135.8999939,37,59,276.3999939,275,275.7000122,271.2000122,255.3000031,230.1000061,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892c959c0189cc666f18c3,2020-10-16 5:13,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,0,68.86000061,647.9899902,55.70000076,30.89999962,292.5,141.5,136.1999969,37.09999847,59.09999847,276.7999878,275.3999939,275,270.7000122,255.1000061,230.3000031,0,67.09999847,0,0,24.70000076,27.39999962,0,0,0,0,0,0,0,0
5f892c969c0189cc666f18d1,2020-10-16 5:13,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.56000042,4.449999809,16.89999962,59.52000046,7.139999866,653.4099731,0,68.86000061,647.9899902,55.70000076,30.89999962,292.5,141.5,136.1999969,37.09999847,59.09999847,276.7999878,275.3999939,275,270.7000122,255.1000061,230.3000031,0,67.09999847,0,0,24.70000076,27.39999962,0,0,0,0,0,0,0,0
5f892c979c0189cc666f18e8,2020-10-16 5:14,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.88999939,59.52000046,7.139999866,653.4099731,0,68.83999634,647.9899902,55.59999847,30.79999924,292.3999939,141.6999969,136.3000031,36.90000153,59,276.1000061,276,274.8999939,270.1000061,254.8000031,230,0,66.90000153,0,0,24.89999962,27.39999962,0,0,0,0,0,0,0,0
5f892c989c0189cc666f18f9,2020-10-16 5:14,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.88999939,59.52000046,7.139999866,653.4099731,0,68.83999634,647.9899902,55.59999847,30.79999924,292.3999939,141.6999969,136.3000031,36.90000153,59,276.1000061,276,274.8999939,270.1000061,254.8000031,230,0,66.90000153,0,0,24.89999962,27.39999962,0,0,0,0,0,0,0,0
5f892cac9c0189cc666f19fc,2020-10-16 5:15,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.88999939,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.70000076,30.79999924,292.3999939,141.8000031,136.1999969,36.90000153,59,276.2999878,274.7999878,274.6000061,269,255.8999939,229.8000031,0,67.09999847,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892cad9c0189cc666f1a15,2020-10-16 5:15,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.88999939,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.70000076,30.79999924,292.3999939,141.8000031,136.1999969,36.90000153,59,276.2999878,274.7999878,274.6000061,269,255.8999939,229.8000031,0,67.09999847,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892cf29c0189cc666f1d9f,2020-10-16 5:16,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.460000038,16.87000084,59.52000046,7.139999866,653.4099731,0,68.84999847,647.9899902,55.59999847,31,292.5,141.6999969,136.3999939,37.09999847,59.09999847,276.1000061,275.5,274.7999878,269.5,255,229.8000031,0,67.09999847,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892cf39c0189cc666f1dae,2020-10-16 5:16,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.460000038,16.87000084,59.52000046,7.139999866,653.4099731,0,68.84999847,647.9899902,55.59999847,31,292.5,141.6999969,136.3999939,37.09999847,59.09999847,276.1000061,275.5,274.7999878,269.5,255,229.8000031,0,67.09999847,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892d209c0189cc666f2002,2020-10-16 5:17,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.600000381,4.480000019,16.89999962,59.58000183,7.139999866,653.4199829,0,68.83999634,647.9899902,55.20000076,30.79999924,292.3999939,141.8000031,136.8999939,37.40000153,59.29999924,275.7000122,275.6000061,274.7999878,269.7000122,254.8999939,229.8000031,0,66.19999695,0,0,24.89999962,27.39999962,0,0,0,0,0,0,0,0
5f892d229c0189cc666f2013,2020-10-16 5:17,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.600000381,4.480000019,16.89999962,59.58000183,7.139999866,653.4199829,0,68.83999634,647.9899902,55.20000076,30.79999924,292.3999939,141.8000031,136.8999939,37.40000153,59.29999924,275.7000122,275.6000061,274.7999878,269.7000122,254.8999939,229.8000031,0,66.19999695,0,0,24.89999962,27.39999962,0,0,0,0,0,0,0,0
5f892d5c9c0189cc666f231e,2020-10-16 5:18,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,0,68.83000183,647.9899902,55.40000153,30.70000076,292.3999939,141.8000031,136.8999939,37.5,59.40000153,276.2000122,275,274.7999878,270.1000061,255.8000031,229.6000061,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892d5e9c0189cc666f232d,2020-10-16 5:18,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.590000153,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,0,68.83000183,647.9899902,55.40000153,30.70000076,292.3999939,141.8000031,136.8999939,37.5,59.40000153,276.2000122,275,274.7999878,270.1000061,255.8000031,229.6000061,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892da09c0189cc666f2691,2020-10-16 5:19,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.600000381,4.480000019,16.87000084,59.58000183,7.130000114,653.4099731,0,68.83999634,647.9899902,55.29999924,30.89999962,292.3999939,141.8000031,136.8999939,37.40000153,59.29999924,276.2999878,275.2000122,275.3999939,271,254.3999939,230.1999969,0,66.90000153,0,0,25,27.5,0,0,0,0,0,0,0,0
5f892da19c0189cc666f26a2,2020-10-16 5:19,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.600000381,4.480000019,16.87000084,59.58000183,7.130000114,653.4099731,0,68.83999634,647.9899902,55.29999924,30.89999962,292.3999939,141.8000031,136.8999939,37.40000153,59.29999924,276.2999878,275.2000122,275.3999939,271,254.3999939,230.1999969,0,66.90000153,0,0,25,27.5,0,0,0,0,0,0,0,0
5f892dd29c0189cc666f2934,2020-10-16 5:20,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.87999916,59.56000137,7.130000114,653.4099731,0,68.86000061,647.9899902,55.40000153,30.70000076,292.5,141.8000031,136.8999939,37.59999847,59.40000153,277.2000122,275.5,275.3999939,271.3999939,254.8999939,229.8000031,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892dd39c0189cc666f2940,2020-10-16 5:20,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.87999916,59.56000137,7.130000114,653.4099731,0,68.86000061,647.9899902,55.40000153,30.70000076,292.5,141.8000031,136.8999939,37.59999847,59.40000153,277.2000122,275.5,275.3999939,271.3999939,254.8999939,229.8000031,0,67,0,0,24.89999962,27.5,0,0,0,0,0,0,0,0
5f892e139c0189cc666f2c8c,2020-10-16 5:21,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,N,ê°€??9.579999923706055,4.46999979,16.88999939,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.40000153,30.60000038,292.5,141.8000031,136.6000061,37.59999847,59.40000153,276.1000061,275.2000122,275.1000061,271.3999939,255.1999969,230.1999969,0,67.80000305,0,0,25,27.5,0,0,0,0,0,0,0,0,
5f892e1b9c0189cc666f2cf1,2020-10-16 5:21,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.579999924,4.46999979,16.88999939,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.40000153,30.60000038,292.5,141.8000031,136.6000061,37.59999847,59.40000153,276.1000061,275.2000122,275.1000061,271.3999939,255.1999969,230.1999969,0,67.80000305,0,0,25,27.5,0,0,0,0,0,0,0,0
5f892e4d9c0189cc666f2f7b,2020-10-16 5:22,2020-10-16 ?¤ì „ 12:00:00,23,CN7 W/S SIDE MLD'G LH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.59999847,30.60000038,292.3999939,141.6999969,136.3999939,37.09999847,59.09999847,276.2999878,275.2000122,275,271,254.6000061,230.3000031,0,67,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
5f892e4f9c0189cc666f2f90,2020-10-16 5:22,2020-10-16 ?¤ì „ 12:00:00,24,CN7 W/S SIDE MLD'G RH,S14,650???°ì§„2?¸ê¸°,Y,None,9.569999695,4.449999809,16.89999962,59.52000046,7.130000114,653.4099731,0,68.83999634,647.9899902,55.59999847,30.60000038,292.3999939,141.6999969,136.3999939,37.09999847,59.09999847,276.2999878,275.2000122,275,271,254.6000061,230.3000031,0,67,0,0,24.79999924,27.39999962,0,0,0,0,0,0,0,0
